@relation outdoorStream

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric

@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39}

@data
0,0,0,0,0,0.011674,0,0,0.0029185,0.16344,0.37463,0,0,0.19899,0.24675,0.0010613,0,0.0005306,0,0,0,24
0,0,0,0,0.0009716,0.0094729,0,0,0.0029147,0.16444,0.38742,0,0,0.19116,0.24241,0.0004858,0,0.0007287,0,0,0,24
0,0,0,0,0.0003273,0.0057283,0,0.002946,0.032733,0.084288,0.12848,0.0001637,0.022259,0.66956,0.053355,0.0001637,0,0,0,0,0,32
0,0,0,0,0.0006018,0.0042124,0,0.0024071,0.018505,0.082894,0.12622,0,0.028133,0.67956,0.057169,0.0003009,0,0,0,0,0,32
0,0,0,0,0.0002683,0.0037559,0,0.0046948,0.022133,0.08947,0.12367,0.0001341,0.048156,0.65714,0.050302,0.0002683,0,0,0,0,0,32
0,0,0,0,0.0002507,0.0032586,0,0.0026319,0.015165,0.089986,0.12621,0.0001253,0.037348,0.68329,0.041484,0.0002507,0,0,0,0,0,32
0,0,0,0,0.0004519,0.0023723,0,0.0056484,0.033891,0.095685,0.12754,0,0.042928,0.6498,0.041234,0.0004519,0,0,0,0,0,32
0,0,0,0,0.0008313,0.0049875,0,0.0024938,0.02047,0.092373,0.12895,0,0.042914,0.66532,0.041459,0.0002078,0,0,0,0,0,32
0,0,0,0,0.001952,0.0034393,0,0.00409,0.024261,0.094534,0.13116,9.3e-05,0.04657,0.65523,0.038669,0,0,0,0,0,0,32
0,0,0,0,0.0030061,0.0041226,0,0.0028343,0.018122,0.089668,0.14189,0,0.028515,0.675,0.03676,8.59e-05,0,0,0,0,0,32
0,0,0,0,0.005395,0.0063969,0,0.0005395,0.0057033,0.072986,0.1647,0.0003083,0.015337,0.69811,0.030058,0.0003083,0,0.0001541,0,0,0,32
0,0,0,0,0.0094946,0.012357,0,0.0002094,0.004468,0.063739,0.16657,0.0003491,0.0034208,0.70546,0.03344,0.0002094,0,0.0002793,0,0,0,32
0,0,0,0,0.0007628,0.022121,0,0,0.016781,0.11899,0.30816,0.0007628,0,0.17544,0.35088,0,0,0.0030511,0,0,0.0030511,35
0,0,0,0.0007241,0,0.02824,0,0,0.028965,0.10862,0.29761,0.0007241,0,0.17668,0.35192,0.0014482,0,0.0050688,0,0,0,35
0,0,0.0012492,0.0043723,0.0056215,0.020612,0,0,0.018114,0.091818,0.31355,0,0,0.19363,0.32979,0.0012492,0,0.014366,0.0006246,0.003123,0.0018738,35
0,0.0006057,0,0,0.0012114,0.021199,0,0.0006057,0.015748,0.089037,0.35796,0.0006057,0.0006057,0.1805,0.32102,0.0012114,0,0.0060569,0.0006057,0.0012114,0.0018171,35
0,0,0,0,0.0026667,0.0256,0,0,0.0128,0.093333,0.33973,0.0005333,0,0.18027,0.31947,0.0048,0.0005333,0.012267,0.0010667,0.0016,0.0053333,35
0,0,0,0,0.0045802,0.024936,0,0,0.014249,0.087023,0.37099,0,0.0005089,0.17099,0.31349,0.0010178,0.0010178,0.0050891,0.0005089,0.0015267,0.0040712,35
0,0,0,0,0.0023063,0.031827,0,0,0.014299,0.082565,0.36993,0.0009225,0.0004613,0.16697,0.30904,0.0009225,0.0004613,0.012915,0.0013838,0.001845,0.00369,35
0,0,0,0,0.006006,0.027027,0,0,0.009438,0.095238,0.35092,0.001287,0.003003,0.17117,0.30202,0.000858,0,0.013299,0.002574,0.007722,0.009438,35
0,0.0007813,0.0015625,0.0007813,0.0050781,0.025391,0,0.0007813,0.012109,0.087891,0.38477,0.0007813,0.0054687,0.15977,0.3043,0.0015625,0.0003906,0.0035156,0.0011719,0.0007813,0.003125,35
0,0,0.000358,0.000358,0.0053706,0.030791,0,0.0014322,0.010025,0.080559,0.38346,0.0007161,0.0028643,0.14894,0.31722,0.0021482,0.0010741,0.0064447,0,0.0028643,0.0053706,35
0.0016355,0.0004673,0.0023364,0.0056075,0.0098131,0.056542,0.0025701,0.010514,0.080841,0.12991,0.15981,0.0014019,0.033645,0.38084,0.092056,0.0011682,0.0007009,0.015654,0.0016355,0.003271,0.0095794,15
0.0011057,0.0008846,0.0006634,0.0028748,0.0090668,0.05241,0.0028748,0.013932,0.080053,0.14507,0.15944,0.0024326,0.030517,0.37815,0.082928,0.003096,0.0006634,0.018355,0.0019903,0.0053074,0.0075188,15
0.0018083,0.0004018,0.002612,0.0046213,0.010247,0.052642,0.002612,0.0088407,0.089612,0.14025,0.15089,0.0034157,0.029335,0.37834,0.086196,0.0020092,0.0008037,0.019691,0.0034157,0.0040185,0.0082379,15
0.0007357,0.0009196,0.0022071,0.0057017,0.0060695,0.042671,0.0007357,0.0080927,0.080743,0.14549,0.16535,0.002391,0.041935,0.36178,0.087548,0.0027589,0.0016553,0.02575,0.0038624,0.0036785,0.009748,15
0.0010142,0.0011832,0.0011832,0.0043949,0.0060852,0.04547,0.0015213,0.0060852,0.072177,0.14621,0.16717,0.0023665,0.044625,0.36951,0.092461,0.0018594,0.0011832,0.017241,0.0030426,0.0045639,0.010142,15
0.0009043,0.0004521,0.0025622,0.0024115,0.0084401,0.041899,0.0009043,0.012811,0.078523,0.15433,0.15976,0.0043708,0.03572,0.37272,0.083647,0.0034665,0.00422,0.018086,0.0043708,0.0040693,0.0061794,15
0.0002797,0.0001398,0.0018179,0.0019578,0.0067123,0.039155,0.0006992,0.011886,0.085443,0.15131,0.16823,0.0025171,0.051601,0.35212,0.086282,0.0023773,0.0020976,0.018459,0.0027968,0.0055936,0.0083904,15
0.0010473,0.0009164,0.0009164,0.0017018,0.0057599,0.031549,0.0007854,0.008509,0.070166,0.14936,0.17319,0.0017018,0.041628,0.37505,0.10669,0.0024872,0.0018327,0.015185,0.0017018,0.0034036,0.0060217,15
0.0008615,0.0011077,0.0016,0.0029538,0.0034462,0.031015,0.0011077,0.011569,0.073108,0.15975,0.17329,0.0043077,0.035815,0.37403,0.091815,0.0033231,0.0032,0.014769,0.0023385,0.0034462,0.0071385,15
0,0.0003407,0.0011356,0.0052237,0.0073813,0.029071,0.0007949,0.0089712,0.081876,0.16898,0.17556,0.0027254,0.050874,0.36362,0.076652,0.0023847,0.0011356,0.013854,0.0030661,0.0021576,0.0040881,15
0,0,0,0,0.0005072,0.021304,0,0.0010145,0.047426,0.19123,0.2389,0.0002536,0.0086229,0.3964,0.079888,0.0005072,0.0010145,0.0073548,0.0005072,0.0022825,0.0027898,6
0,0,0,0.0002328,0.0006985,0.01979,0,0.0002328,0.061467,0.17416,0.24238,0.001397,0.006752,0.38626,0.088941,0.0016298,0.0011641,0.008149,0.0023283,0.0016298,0.0027939,6
0,0,0,0.000227,0.0022696,0.019973,0,0.0004539,0.056741,0.19156,0.23513,0.0011348,0.011121,0.38357,0.078983,0.0009079,0.0009079,0.0074898,0.0013618,0.0031775,0.0045393,6
0,0,0,0,0.0012563,0.018216,0,0.0010469,0.056951,0.16918,0.24372,0.0006281,0.0050251,0.38861,0.099456,0.001675,0.0018844,0.0058626,0.0006281,0.0029313,0.0027219,6
0,0.0001953,0.0001953,0.0007811,0.0007811,0.018942,0.0001953,0.0003905,0.069322,0.18375,0.24331,0.0003905,0.0083968,0.37668,0.083968,0.0005858,0.0009764,0.005663,0.0007811,0.0011716,0.0035149,6
0,0,0,0,0,0.015763,0,0,0.065491,0.18746,0.24564,0.000563,0.016513,0.37268,0.084444,0.0011259,0.000563,0.0045037,0.0003753,0.0011259,0.0035654,6
0,0.0001704,0.0001704,0,0.0037498,0.014317,0,0.0011931,0.062383,0.19277,0.23521,0.0013636,0.013124,0.38197,0.080109,0.0018749,0.0005113,0.0051133,0.001534,0.0017044,0.0027271,6
0.0001552,0,0,0.0001552,0.0010861,0.014275,0.0001552,0.0010861,0.060667,0.18821,0.23693,0.0004655,0.015206,0.37611,0.085182,0.0010861,0.0023274,0.0086889,0.0003103,0.0024825,0.0054306,6
0,0,0,0.0001462,0.0010235,0.015499,0,0.0017546,0.062144,0.19213,0.23585,0.0010235,0.014915,0.3828,0.082761,0.0010235,0.0008773,0.0029244,0.0007311,0.0008773,0.0035093,6
0,0,0,0,0.0012019,0.015224,0,0.0006677,0.076789,0.19738,0.23811,0.0004006,0.017495,0.34455,0.090144,0.0009348,0.0013355,0.0069444,0.0008013,0.0024038,0.0052083,6
0,0,0,0,0,0.0054274,0,0,0.011533,0.14925,0.28697,0.0006784,0,0.19064,0.34735,0.0027137,0,0.004749,0,0,0.0006784,35
0,0,0,0,0,0.0053349,0,0,0.0082988,0.12211,0.27801,0.0005928,0,0.21992,0.34973,0.0011855,0,0.011263,0.0011855,0.0005928,0.0011855,35
0,0,0,0,0,0.0080602,0,0,0.0091349,0.14025,0.28103,0,0.0042988,0.19936,0.33477,0.0010747,0.001612,0.013434,0.0005373,0.0026867,0.0037614,35
0,0,0,0,0.0016821,0.009672,0,0,0.008831,0.11564,0.2746,0.0004205,0.0021026,0.23844,0.30782,0.0016821,0,0.031539,0.0025231,0.0012616,0.0033642,35
0,0,0,0,0.005652,0.0008074,0,0,0.0080743,0.13767,0.30359,0,0.0012111,0.20226,0.31005,0.0024223,0.0004037,0.018571,0.0012111,0.0036334,0.0044409,35
0,0,0,0,0,0.004555,0,0,0.0066573,0.12789,0.32095,0.0003504,0.0070077,0.18816,0.31394,0.0024527,0.0007008,0.016118,0.0003504,0.0052558,0.0052558,35
0,0,0,0,0,0.0046964,0,0,0.0070446,0.13955,0.34888,0,0,0.16639,0.32573,0.0016773,0,0.0033546,0.0010064,0.0003355,0.0013418,35
0,0,0,0,0.0005745,0.00316,0,0,0.0051709,0.12812,0.35478,0.0002873,0.0011491,0.17093,0.3206,0.0022982,0.0011491,0.0071818,0.0005745,0.0020109,0.0020109,35
0,0,0,0,0,0.0048544,0,0.0002555,0.0084313,0.13005,0.34619,0,0.0066428,0.16224,0.32422,0.0038324,0.0033214,0.0056208,0.0002555,0.0012775,0.0025549,35
0,0,0,0,0,0.0079168,0,0,0.0047501,0.13119,0.33816,0.0002262,0.0042977,0.1796,0.31056,0.0009048,0.0027143,0.01131,0.0022619,0.0024881,0.0033929,35
0,0,0,0,0,0.0011737,0,0.020344,0.077465,0,0.0015649,0,0.094288,0.7234,0.0078247,0.0078247,0.04734,0.010172,0.0003912,0.0050861,0.0031299,21
0,0,0,0,0,0.0003492,0,0.031075,0.057263,0,0.0006983,0.0003492,0.13827,0.68855,0.0034916,0.011522,0.043994,0.014316,0.0013966,0.0045391,0.0041899,21
0,0,0,0,0,0.0003164,0,0.019298,0.053464,0,0.0012654,0.0003164,0.13761,0.70168,0.0060108,0.0079089,0.054413,0.0085416,0.0006327,0.0050617,0.0031636,21
0,0,0,0,0,0.0008385,0,0.023756,0.051705,0.0002795,0.0013974,0,0.17077,0.6744,0.0047513,0.0109,0.040805,0.0078256,0.0019564,0.0058692,0.0047513,21
0,0,0.0002625,0.0005249,0,0.0005249,0,0.027559,0.063255,0.0005249,0,0,0.17349,0.65407,0.0062992,0.011024,0.040157,0.0099738,0.0007874,0.0055118,0.0060367,21
0,0,0,0,0,0.0016779,0,0.018217,0.045062,0.0004794,0.0004794,0.0004794,0.17234,0.67905,0.0055129,0.020374,0.033317,0.010547,0.0004794,0.0055129,0.0064717,21
0,0,0,0,0,0.0007011,0,0.0084132,0.064034,0.0002337,0.0011685,0.0004674,0.15331,0.68637,0.0060762,0.021267,0.037859,0.0065436,0.0011685,0.004674,0.0077121,21
0,0,0,0,0,0.0008753,0,0.021663,0.05733,0.0002188,0.0008753,0,0.13807,0.68906,0.0067834,0.019694,0.043107,0.0054705,0.002407,0.0076586,0.0065646,21
0,0,0,0,0,0.0006249,0,0.018329,0.055822,0,0.0006249,0.0016663,0.14643,0.68694,0.0060404,0.018329,0.040408,0.0077067,0.0022912,0.0066653,0.0081233,21
0,0,0,0,0,0.001,0,0.0068,0.0646,0.0006,0.0004,0,0.1234,0.699,0.0046,0.0272,0.0456,0.0088,0.0032,0.0076,0.007,21
0.0008601,0,0,0.0002867,0,0.0020069,0,0.0020069,0.0088876,0.0005734,0.0005734,0.031537,0.45614,0.33716,0.013475,0.023509,0.037271,0.03555,0.0080275,0.012901,0.02867,7
0,0,0.0002719,0.0002719,0.0002719,0.0010875,0.0010875,0.0021751,0.0043502,0.0008157,0.0010875,0.031811,0.44046,0.33768,0.017129,0.032626,0.040783,0.040511,0.0092442,0.015226,0.022839,7
0,0,0,0,0,0.0015178,0.0005059,0.0022768,0.0007589,0.0010119,0.0015178,0.029598,0.45409,0.34961,0.019479,0.026056,0.038705,0.031622,0.0083481,0.009613,0.024791,7
0,0,0.0001759,0.0001759,0.0005276,0.0017587,0,0.0008794,0.012663,0.001407,0.0005276,0.02937,0.44337,0.35667,0.018466,0.022863,0.032888,0.036229,0.010025,0.0102,0.021632,7
0.0001482,0,0.0002965,0.0004447,0.0005929,0.00252,0.0004447,0.003113,0.01008,0.0013341,0.0010377,0.025645,0.4118,0.37756,0.012304,0.019715,0.031723,0.047139,0.0091906,0.019419,0.025052,7
0.0004202,0.0004202,0.0002801,0.0009804,0.0002801,0.0018207,0.0001401,0.0035014,0.013025,0.0004202,0.0021008,0.02479,0.42689,0.36233,0.021569,0.02381,0.032913,0.048179,0.0065826,0.012045,0.017227,7
0.0001414,0.0001414,0.0001414,0.0008485,0.0001414,0.0014142,0.0005657,0.0032527,0.0083439,0.0005657,0.0012728,0.02984,0.46712,0.33899,0.011738,0.022628,0.037194,0.033517,0.0080611,0.0098996,0.023476,7
0.0005345,0,0,0.0004009,0.0005345,0.0013364,0.0001336,0.0030736,0.010023,0.0004009,0.0012027,0.029534,0.4545,0.34679,0.01911,0.026861,0.034211,0.036884,0.0089536,0.0086864,0.016571,7
0.0001241,0,0,0,0.0001241,0.0017368,0,0.002233,0.0099243,0.0014886,0.0026051,0.030517,0.45999,0.34425,0.020593,0.027416,0.03213,0.033246,0.0079395,0.0075673,0.017616,7
0.0003225,0.0001075,0,0,0,0.00086,0,0.0025801,0.0046227,0.00086,0.0007525,0.029886,0.42561,0.37304,0.016126,0.021608,0.032896,0.046549,0.010105,0.011395,0.021716,7
0,0,0,0,0,0.0004682,0,0,0.0042135,0,0.0018727,0.0004682,0,0.93305,0.026217,0.0004682,0,0.019663,0.002809,0.0046816,0.0060861,38
0,0,0,0,0,0,0,0,0.0035914,0,0.000399,0,0,0.9601,0.03312,0,0,0.0023943,0.000399,0,0,38
0,0,0,0,0,0,0,0,0.0030995,0,0.0011271,0,0.0016906,0.95041,0.024796,0.0005635,0.0014088,0.0092984,0.0011271,0.0008453,0.0056354,38
0,0,0,0,0,0,0,0,0.0004808,0,0.0002404,0,0,0.9649,0.030769,0.0004808,0,0.0014423,0.0016827,0,0,38
0,0,0,0,0,0,0,0,0.0060842,0,0.0009735,0.0002434,0,0.98029,0.011438,0,0,0.0002434,0.0007301,0,0,38
0,0,0,0,0,0.0003191,0,0.0001596,0.0022339,0,0.0006383,0,0.0009574,0.96569,0.027126,0,0,0.0019148,0.0009574,0,0,38
0,0,0,0,0,0.0005274,0,0,0.0029005,0,0.0009229,0,0,0.97508,0.019908,0,0,0.0003955,0,0,0.0002637,38
0.0041038,0.0004437,0.0009982,0,0.0001109,0.0021074,0.0004437,0.0035492,0.008984,0.0004437,0.0008873,0.0006655,0.0039929,0.90273,0.017746,0.0004437,0.0015528,0.018079,0.0031056,0.0066548,0.022626,38
0.0029925,0.0014446,0.0003096,0.0001032,0.0001032,0.0023733,0.0010319,0.0031988,0.0023733,0.0002064,0.0011351,0.0023733,0.0069136,0.88226,0.022289,0.0020638,0.003818,0.022495,0.0035084,0.010009,0.028893,38
0.0044757,0.000274,0.000274,0,0,0.0007307,0,0.0015528,0.0057545,0,0.0028316,0,0.0019182,0.91852,0.023657,0.0006394,0.0010961,0.018816,0.004019,0.0025575,0.01224,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9711,0.025126,0,0,0.0037688,0,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0.94708,0.045204,0,0,0.0066152,0.0011025,0,0,30
0,0,0,0,0,0,0,0.0019881,0.010934,0,0,0,0.000994,0.92346,0.06163,0,0,0.000994,0,0,0,30
0,0,0,0,0,0,0,0,0.0041391,0.0016556,0,0,0,0.93046,0.051325,0,0,0.0099338,0.0016556,0,0.0008278,30
0,0,0,0,0,0,0,0,0.0070922,0,0.000788,0,0.000788,0.95035,0.034673,0,0,0.0055162,0,0.000788,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0.0029696,0.94878,0.043801,0,0,0.0044543,0,0,0,30
0,0,0,0,0,0,0,0,0.00323,0,0,0,0,0.9593,0.0323,0,0,0.005168,0,0,0,30
0,0,0,0,0,0,0,0,0.0021798,0.000545,0,0,0.0010899,0.93406,0.055586,0,0,0.0059946,0.000545,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0.0023267,0.93811,0.053979,0,0,0.0046533,0.0004653,0.0004653,0,30
0,0,0,0,0,0,0,0,0,0,0.0003997,0,0.0003997,0.94085,0.051559,0.0003997,0,0.0051958,0.001199,0,0,30
0,0,0,0,0,0.0006916,0,0,0,0.016598,0.033541,0,0,0.30809,0.64039,0.0006916,0,0,0,0,0,5
0,0,0,0,0,0.0006323,0,0,0.0006323,0.021499,0.033513,0,0,0.30446,0.63579,0.0018969,0,0.0015808,0,0,0,5
0,0,0,0,0,0.0002884,0,0,0,0.016724,0.035756,0,0,0.33449,0.6113,0.0008651,0,0.0005767,0,0,0,5
0,0,0,0,0,0,0,0,0,0.021294,0.033579,0,0,0.34917,0.59487,0.000546,0,0.000546,0,0,0,5
0,0,0,0,0,0.0002429,0,0,0,0.016274,0.036434,0,0,0.38256,0.56279,0.0017003,0,0,0,0,0,5
0,0,0,0,0,0.0013271,0,0,0.0002212,0.029418,0.051095,0,0,0.33134,0.58483,0.0013271,0,0,0.0004424,0,0,5
0,0,0,0,0,0.0016057,0,0,0.0014273,0.033542,0.061195,0,0,0.36896,0.53167,0.0016057,0,0,0,0,0,5
0,0,0,0,0.0006506,0.0027651,0,0,0.0029278,0.041152,0.060833,0,0,0.33084,0.55709,0.0024398,0,0.0008133,0.0003253,0.0001627,0,5
0,0,0,0.0002802,0.001821,0.0053229,0,0.0007004,0.0063034,0.054629,0.07326,0.0004202,0,0.31419,0.53901,0.0014008,0,0.0009805,0.0008405,0.0002802,0.0005603,5
0,0,0,0.002153,0.0024063,0.0034195,0,0,0.0065856,0.045846,0.076494,0.0001266,0,0.30319,0.55724,0.0018997,0,0.0005066,0,0.0001266,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9711,0.025126,0,0,0.0037688,0,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0.94708,0.045204,0,0,0.0066152,0.0011025,0,0,30
0,0,0,0,0,0,0,0.0019881,0.010934,0,0,0,0.000994,0.92346,0.06163,0,0,0.000994,0,0,0,30
0,0,0,0,0,0,0,0,0.0041391,0.0016556,0,0,0,0.93046,0.051325,0,0,0.0099338,0.0016556,0,0.0008278,30
0,0,0,0,0,0,0,0,0.0070922,0,0.000788,0,0.000788,0.95035,0.034673,0,0,0.0055162,0,0.000788,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0.0029696,0.94878,0.043801,0,0,0.0044543,0,0,0,30
0,0,0,0,0,0,0,0,0.00323,0,0,0,0,0.9593,0.0323,0,0,0.005168,0,0,0,30
0,0,0,0,0,0,0,0,0.0021798,0.000545,0,0,0.0010899,0.93406,0.055586,0,0,0.0059946,0.000545,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0.0023267,0.93811,0.053979,0,0,0.0046533,0.0004653,0.0004653,0,30
0,0,0,0,0,0,0,0,0,0,0.0003997,0,0.0003997,0.94085,0.051559,0.0003997,0,0.0051958,0.001199,0,0,30
0,0,0,0,0,0,0,0.0009775,0.013196,0.0029326,0,0,0.014663,0.90665,0.056696,0,0,0.0043988,0,0.0004888,0,30
0,0,0,0,0,0,0,0.000907,0.011338,0.0027211,0.000907,0,0.0054422,0.92063,0.055329,0,0,0.0027211,0,0,0,30
0,0,0,0,0,0,0,0.0004161,0.0083229,0.0016646,0,0,0.0045776,0.92801,0.052851,0,0,0.002913,0.0012484,0,0,30
0,0,0,0,0,0,0,0.0023866,0.0047733,0.0007955,0.0003978,0,0.0027844,0.9292,0.057279,0,0,0.0023866,0,0,0,30
0,0,0,0,0,0,0,0,0.0077912,0.0003896,0.0003896,0,0.006233,0.933,0.049864,0.0003896,0,0.0015582,0.0003896,0,0,30
0,0,0,0,0,0,0,0,0.0075386,0,0.0007539,0,0.0030155,0.93554,0.050886,0,0,0.0022616,0,0,0,30
0,0,0,0,0,0,0,0,0.0047988,0,0.0003691,0,0.0095976,0.93208,0.05131,0,0,0.0018457,0,0,0,30
0,0,0,0,0,0,0,0.0013254,0.0069583,0.0006627,0,0,0.008615,0.91915,0.061299,0,0,0.0019881,0,0,0,30
0,0,0,0,0,0,0,0,0.0074326,0.0034066,0.0003097,0,0.0058842,0.92877,0.052958,0,0,0.0006194,0.0003097,0.0003097,0,30
0,0,0,0,0,0.0002781,0,0.0008343,0.0044494,0.0086207,0.003059,0,0,0.91018,0.071746,0.0002781,0,0.0005562,0,0,0,30
0,0,0,0,0,0,0,0,0.002439,0.07439,0.022561,0,0,0.49756,0.40305,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0.002907,0.041861,0.023256,0,0,0.60872,0.32326,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0.002181,0.06434,0.025627,0,0,0.58233,0.32497,0.0005453,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0.000969,0.061531,0.019864,0,0,0.60804,0.3062,0.0014535,0,0.001938,0,0,0,11
0,0,0,0,0,0,0,0,0.0012942,0.051337,0.019413,0,0,0.61648,0.30846,0.0004314,0,0.0025884,0,0,0,11
0,0,0,0,0,0.0003946,0,0,0.0007893,0.051302,0.022099,0,0,0.61365,0.309,0,0,0.0027624,0,0,0,11
0,0,0,0,0,0,0,0,0.0056637,0.040354,0.016283,0,0,0.5908,0.34265,0.000354,0,0.0031858,0.000708,0,0,11
0,0,0,0,0,0,0,0,0.0044781,0.060971,0.01619,0,0,0.61144,0.30451,0,0,0.0020668,0.0003445,0,0,11
0,0,0,0,0,0,0,0,0.0090909,0.077273,0.022078,0,0,0.5987,0.29123,0.0003247,0,0.000974,0.0003247,0,0,11
0,0,0,0,0,0.0002869,0,0,0.0034433,0.094978,0.018364,0,0,0.50301,0.3759,0.0005739,0,0.0034433,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0.5699,0.31816,0.037493,0,0.015533,0.020354,0.0074987,0.0037493,0.011248,0.016069,2
0.0004988,0,0,0,0,0,0.0014963,0.0004988,0,0,0,0.55112,0.32419,0.037407,0,0.013466,0.026434,0.013466,0.0069825,0.010973,0.012968,2
0,0,0,0,0,0,0.0009083,0,0,0,0,0.55495,0.31971,0.033152,0,0.011353,0.026794,0.014986,0.0036331,0.013624,0.02089,2
0.0012881,0.0004294,0,0,0,0,0.0017175,0.0017175,0,0,0,0.56161,0.32074,0.032203,0.0004294,0.0098755,0.021468,0.014169,0.0055818,0.011164,0.017604,2
0.0004039,0,0,0,0,0,0.0012116,0,0,0,0,0.55452,0.32754,0.026656,0,0.018982,0.022213,0.012116,0.0036349,0.011309,0.021406,2
0,0,0,0,0,0,0.0003697,0,0,0,0,0.54714,0.32126,0.041774,0,0.017375,0.026987,0.0099815,0.0040665,0.010721,0.020333,2
0,0,0,0,0,0,0.0021067,0,0,0,0,0.56531,0.3139,0.02809,0.0003511,0.015449,0.026685,0.0080758,0.0042135,0.015449,0.020365,2
0.0003226,0,0,0,0,0,0.0019355,0.0006452,0,0,0,0.55645,0.31419,0.037419,0.0003226,0.010323,0.019677,0.020323,0.003871,0.014516,0.019677,2
0,0,0,0,0,0,0,0,0,0,0,0.56742,0.32428,0.02216,0,0.021223,0.023096,0.0090512,0.0078027,0.010612,0.013733,2
0.0011448,0.0002862,0.0005724,0,0,0,0.0022896,0.001431,0.0005724,0,0,0.56497,0.30967,0.028334,0,0.016314,0.026617,0.011162,0.0051517,0.0166,0.014024,2
0,0,0,0,0,0,0,0.0018471,0.011452,0,0,0.198,0.69486,0.062061,0.0011082,0.0040635,0.0077577,0.0066494,0,0.0066494,0.0055412,3
0,0,0,0,0,0,0,0.0017373,0.0048645,0.0003475,0,0.21994,0.67165,0.061849,0.0020848,0.0010424,0.011814,0.0076442,0.0006949,0.0086866,0.0076442,3
0,0,0,0,0,0,0,0.0009431,0.0053442,0,0,0.25967,0.62182,0.065703,0.0022006,0.0040868,0.011003,0.010689,0.0006287,0.0088023,0.0091166,3
0,0,0,0,0,0,0,0,0.012733,0.0008884,0,0.2674,0.62185,0.051525,0.0044418,0.0035534,0.01066,0.0068108,0.0002961,0.011253,0.0085875,3
0,0,0,0,0,0,0,0.0013546,0.016527,0.0010837,0,0.2731,0.61284,0.046058,0.0008128,0.0029802,0.01463,0.010566,0.0005419,0.0083988,0.011108,3
0,0,0,0,0,0,0,0.0010063,0.0098113,0.0012579,0,0.26994,0.62667,0.050063,0.0012579,0.0037736,0.0085535,0.0075472,0.0002516,0.011321,0.0085535,3
0,0,0,0,0,0,0,0.0021186,0.012476,0.0009416,0,0.27519,0.62218,0.044727,0.002354,0.0032957,0.013418,0.0058851,0.0007062,0.0077684,0.0089454,3
0,0,0,0,0,0,0,0.0014938,0.011097,0.0027742,0.0002134,0.29471,0.60393,0.047589,0.0012804,0.0023474,0.0087495,0.0072557,0.0004268,0.0089629,0.0091763,3
0,0,0,0,0,0,0,0.0008032,0.012851,0.0016064,0,0.2994,0.60201,0.043574,0.0006024,0.0032129,0.01245,0.0056225,0,0.0084337,0.0092369,3
0,0,0,0,0,0,0,0,0.01272,0.003367,0.0001871,0.31631,0.57651,0.048821,0.0011223,0.0028058,0.010662,0.0087916,0.0003741,0.010101,0.0078563,3
0.0014184,0.0018913,0.0040189,0.0080378,0.0028369,0.021277,0.0004728,0.0023641,0.028605,0.20095,0.12128,0.0016548,0.0026005,0.23546,0.32695,0.0094563,0.0004728,0.018203,0.0014184,0.0033097,0.0073286,28
0.0023613,0.0030697,0.0061393,0.009209,0.0014168,0.025502,0.0002361,0.0007084,0.024321,0.20968,0.14687,0.0011806,0.0016529,0.19126,0.34994,0.0080283,0.0002361,0.011098,0.0007084,0.0033058,0.0025974,28
0.0002183,0.000655,0.00131,0.010262,0.009607,0.023362,0.0002183,0.0008734,0.030568,0.22096,0.14345,0.0015284,0.0021834,0.17467,0.36135,0.0093886,0,0.0048035,0.0008734,0.0008734,0.0028384,28
0.0017075,0.0032252,0.0020869,0.0051224,0.0055018,0.018972,0,0.0028458,0.031493,0.22235,0.1495,0.0009486,0.0011383,0.20433,0.32195,0.0064504,0.0007589,0.01328,0.0017075,0.002656,0.0039841,28
0.0004064,0.0010839,0.0017613,0.0066387,0.0058258,0.027638,0,0.0017613,0.022761,0.21474,0.17017,0.0004064,0.0009484,0.20295,0.32462,0.0073161,0.000271,0.0074516,0.0012193,0.0008129,0.0012193,28
